region,year_surv,year,month,day,strata,strata_area,set,trip,vessel,pandalus_borealis,chionoecetes_opilio_small,gadus_morhua,reinhardtius_hippoglossoides,sebastes_mentella,planktivores
Newfoundland,2016,2016,11,2,342,2006.4915,15,469,NED,0.27,0.040100725827036,0,0.64,0,0
Newfoundland,2016,2016,11,3,341,5398.6626,16,469,NED,0.08,0.114,0.58,0,0,0
Newfoundland,2016,2016,11,3,341,5398.6626,17,469,NED,0,0.172042459086812,0.56,0.08,0,0
Newfoundland,2016,2016,11,3,361,6355.6047,19,469,NED,0,0.013,1.09,0,0.01,0
Newfoundland,2016,2016,10,30,342,2006.4915,2,469,NED,0,0.549595447067583,0,0,0,0
Newfoundland,2016,2016,11,3,361,6355.6047,20,469,NED,0,0.0839492775430352,14.79,0,0,0
Newfoundland,2016,2016,11,4,375,5463.8307,21,469,NED,0,0.011,0.48,0.01,0,0
Newfoundland,2016,2016,11,4,375,5463.8307,22,469,NED,0,0.0198242026942227,51.13,0,0,0
Newfoundland,2016,2016,11,4,375,5463.8307,23,469,NED,0,0.155629159928445,42.59,0,0,0
Newfoundland,2016,2016,11,4,375,5463.8307,24,469,NED,0,0.0612947191653635,1.41,0,0,0
Newfoundland,2016,2016,11,4,376,5141.4201,25,469,NED,0,0,0.15,0,0,0
Newfoundland,2016,2016,11,4,376,5141.4201,26,469,NED,0,0.0134485539006621,1.54,0,0,0
Newfoundland,2016,2016,11,4,726,246.9528,27,469,NED,0.09,0,0,95.85,3.92,0
Newfoundland,2016,2016,11,4,726,246.9528,28,469,NED,0,0,0,4.83,1.12,0
Newfoundland,2016,2016,11,4,378,476.7561,29,469,NED,0.01,0.004,271.74,0,0.54,0
Newfoundland,2016,2016,10,30,349,7250.8086,3,469,NED,0,0.705946569325421,0.74,0,0,0
Newfoundland,2016,2016,11,5,377,342.99,30,469,NED,0,0.204693299035625,10.32,0,0.53,0
Newfoundland,2016,2016,11,5,728,535.0644,31,469,NED,0,0,0,15.22,3.03,0
Newfoundland,2016,2016,11,5,380,397.8684,32,469,NED,0,0,89.34,2.19,1278.84,0
Newfoundland,2016,2016,11,5,374,3193.2369,33,469,NED,0,0,0,0,0,0
Newfoundland,2016,2016,11,5,374,3193.2369,34,469,NED,0,0,0.37,0.01,0,0
Newfoundland,2016,2016,11,5,374,3193.2369,35,469,NED,0,0.124,5.36,0.01,0,0
Newfoundland,2016,2016,11,5,727,548.784,36,469,NED,0.05,0,0,0.66,174.09,0
Newfoundland,2016,2016,11,5,373,8643.348,37,469,NED,0,0.2,0,0,0,0
Newfoundland,2016,2016,11,5,373,8643.348,38,469,NED,0,0.237291858122921,0.68,0,0,0
Newfoundland,2016,2016,11,6,373,8643.348,39,469,NED,0,0.0918309371267998,0,0,0,0
Newfoundland,2016,2016,10,30,349,7250.8086,4,469,NED,0,0.634834110469743,0.82,0,0,0
Newfoundland,2016,2016,11,6,373,8643.348,41,469,NED,0,0.091,0.35,0,0,0
Newfoundland,2016,2016,11,6,373,8643.348,42,469,NED,0,0.108322921614877,2.07,0.01,0,0
Newfoundland,2016,2016,11,6,373,8643.348,43,469,NED,0,0.0687937910134548,0,0,0,0
Newfoundland,2016,2016,11,6,383,2311.7526,44,469,NED,0,0.123012148268294,0,0.01,0,0
Newfoundland,2016,2016,11,6,383,2311.7526,45,469,NED,0,0,0,0,0,0
Newfoundland,2016,2016,11,6,381,624.2418,46,469,NED,0.24,0.00284349736127011,9.22,3.72,12.57,0
Newfoundland,2016,2016,11,6,727,548.784,47,469,NED,0,0,0.52,2.85,13.9,0
Newfoundland,2016,2016,11,6,382,2219.1453,48,469,NED,0,0.0971561293761723,0.47,0,0,0
Newfoundland,2016,2016,11,7,728,535.0644,49,469,NED,0,0,0,5.47,0,0
Newfoundland,2016,2016,10,31,350,7103.3229,5,469,NED,0,0.493651776466204,29.49,0,0.02,0
Newfoundland,2016,2016,11,7,380,397.8684,50,469,NED,0.02,0,2.34,2.9,75.18,0
Newfoundland,2016,2016,11,7,381,624.2418,51,469,NED,1.08,0.0516184980080598,1.03,13.47,1.85,0
Newfoundland,2016,2016,11,7,382,2219.1453,52,469,NED,0,0.112,0.36,0.02,0,0
Newfoundland,2016,2016,10,31,350,7103.3229,6,469,NED,0,0.0644283246131018,6.31,0,0.23,0
Newfoundland,2016,2016,10,31,362,8643.348,7,469,NED,0,0.233069070815471,1.43,0,0,0
Newfoundland,2016,2016,10,31,362,8643.348,8,469,NED,0,0.0192521046775716,0.25,0.01,0,0
Newfoundland,2016,2016,10,31,362,8643.348,9,469,NED,0,0.08,1.22,0,0,0
Newfoundland,2016,2016,11,10,363,6105.222,1,470,NED,0,0.004,1.27,0,0,0
Newfoundland,2016,2016,11,11,390,5079.6819,10,470,NED,0,0,0,0,0,0
Newfoundland,2016,2016,11,11,390,5079.6819,11,470,NED,0,0.0508015975109884,0,0.01,0,0
Newfoundland,2016,2016,11,11,730,583.083,12,470,NED,0,0,0,0.6,8.9,0
Newfoundland,2016,2016,11,11,392,497.3355,13,470,NED,0,0,0,1.81,29.08,0
Newfoundland,2016,2016,11,11,729,637.9614,14,470,NED,0,0,0,1.32,12.24,0
Newfoundland,2016,2016,11,11,392,497.3355,15,470,NED,0,0,0,1.66,112.43,0
Newfoundland,2016,2016,11,12,729,637.9614,17,470,NED,0,0,0,0.61,117.65,0
Newfoundland,2016,2016,11,12,730,583.083,18,470,NED,0,0,0,1.38,64.21,0
Newfoundland,2016,2016,11,12,391,967.2318,19,470,NED,1.5,0.004,2.74,19.36,0.88,0
Newfoundland,2016,2016,11,10,372,8437.554,2,470,NED,0,0.09,1.45,0.01,0,0
Newfoundland,2016,2016,11,12,390,5079.6819,20,470,NED,0.06,0.874737041360122,0,2.29,1.54,0
Newfoundland,2016,2016,11,12,390,5079.6819,21,470,NED,0,0.403506492453089,0,0.16,0,0
Newfoundland,2016,2016,11,12,391,967.2318,22,470,NED,0.66,0.034,0,1.28,0.07,0
Newfoundland,2016,2016,11,13,732,792.3069,23,470,NED,0,0,0,6.32,3.56,0
Newfoundland,2016,2016,11,13,385,8080.8444,24,470,NED,0,0.152105571257568,0,0,0,0
Newfoundland,2016,2016,11,13,385,8080.8444,25,470,NED,0,0.0223138636853701,0,0.02,0,0
Newfoundland,2016,2016,11,13,384,3841.488,26,470,NED,0,0.079,0.94,0.01,0,0
Newfoundland,2016,2016,11,13,384,3841.488,27,470,NED,0,1.38926176712659,5.72,0,0,0
Newfoundland,2016,2016,11,13,372,8437.554,28,470,NED,0,0.407,3.39,0,0,0
Newfoundland,2016,2016,11,13,372,8437.554,29,470,NED,0,0.169,0,0,0,0
Newfoundland,2016,2016,11,10,372,8437.554,3,470,NED,0,0.054,42.94,0,0,0
Newfoundland,2016,2016,11,14,371,3844.9179,30,470,NED,0,0.296105209319996,0.44,0,0,0
Newfoundland,2016,2016,11,14,385,8080.8444,31,470,NED,0,0.041283346753785,0,0,0,0
Newfoundland,2016,2016,11,14,385,8080.8444,32,470,NED,0,0.0248531519349927,0,0,0,0
Newfoundland,2016,2016,11,14,385,8080.8444,33,470,NED,0,0.0653092490040299,0,0.01,0,0
Newfoundland,2016,2016,11,14,385,8080.8444,34,470,NED,0,0.076,0,0.02,0,0
Newfoundland,2016,2016,11,14,385,8080.8444,35,470,NED,0,0.251,0,0.04,0,0
Newfoundland,2016,2016,11,14,389,2815.9479,36,470,NED,4.25,0.443,0,2.07,0,0
Newfoundland,2016,2016,11,14,389,2815.9479,38,470,NED,82.58,0.0680890694407612,4.18,3.9,5.59,0
Newfoundland,2016,2016,11,15,389,2815.9479,39,470,NED,59.8,0.0635809444830504,10.53,2.38,15.08,0
Newfoundland,2016,2016,11,10,372,8437.554,4,470,NED,0,0.017,1.37,0,0,0
Newfoundland,2016,2016,11,15,388,1238.1939,40,470,NED,60.25,0.0161625822394862,4.34,1.94,5.13,0
Newfoundland,2016,2016,11,15,388,1238.1939,41,470,NED,67.75,0,1.03,2.04,1.13,0
Newfoundland,2016,2016,11,15,731,740.8584,42,470,NED,0,0.0011625822394862,0.63,0.01,458.88,0
Newfoundland,2016,2016,11,15,732,792.3069,43,470,NED,0.03,0,0,6.51,6.52,0
Newfoundland,2016,2016,11,15,731,740.8584,44,470,NED,0,0,0,3.61,22.51,0
Newfoundland,2016,2016,11,15,734,782.0172,45,470,NED,0,0,0,17.24,5.57,0
Newfoundland,2016,2016,11,15,734,782.0172,46,470,NED,0,0,0,8.59,19.54,0
Newfoundland,2016,2016,11,16,733,1605.1932,47,470,NED,0,0,0,0,1603.07,0
Newfoundland,2016,2016,11,16,386,3371.5917,48,470,NED,1.52,1.82674724004933,0,1.9,0,0
Newfoundland,2016,2016,11,16,386,3371.5917,49,470,NED,33.15,0.22,30.3,31.54,3.03,0
Newfoundland,2016,2016,11,10,372,8437.554,5,470,NED,0,0.0107025362944968,0.8,0,0,0
Newfoundland,2016,2016,11,16,385,8080.8444,50,470,NED,0.04,0.383489660991147,0.42,1.38,0,0
Newfoundland,2016,2016,11,16,371,3844.9179,51,470,NED,0,0.180781229688303,0,0.01,0,0
Newfoundland,2016,2016,11,16,370,4527.468,52,470,NED,0,0.03,0.61,0,0,0
Newfoundland,2016,2016,11,17,371,3844.9179,53,470,NED,0,0,0,0,0,0
Newfoundland,2016,2016,11,17,371,3844.9179,54,470,NED,0,0.0264900112456693,0,0,0,0
Newfoundland,2016,2016,11,17,370,4527.468,55,470,NED,0,0.174328666731765,0.62,0.66,0,0
Newfoundland,2016,2016,11,17,370,4527.468,56,470,NED,0.13,0.146,0,5.5,0,0
Newfoundland,2016,2016,11,17,386,3371.5917,57,470,NED,70.57,0.194094309910124,50.91,22.69,2.8,0
Newfoundland,2016,2016,11,17,387,2462.6682,58,470,NED,13.83,0.09,17.3,20.86,6.25,0
Newfoundland,2016,2016,11,10,372,8437.554,6,470,NED,0,0.00242435647728491,0.3,0,0,0
Newfoundland,2016,2016,11,18,733,1605.1932,60,470,NED,0,0,0,8.45,114.72,0
Newfoundland,2016,2016,11,18,387,2462.6682,61,470,NED,6.45,0.0828100018584037,36.97,16.7,0,0
Newfoundland,2016,2016,11,18,735,932.9328,62,470,NED,0,0,0,14.59,47.78,0
Newfoundland,2016,2016,11,18,369,3296.1339,63,470,NED,3.12,0.007,4.19,1.75,0.04,0
Newfoundland,2016,2016,11,18,369,3296.1339,64,470,NED,2.09,0.0531974871700921,31.14,2.99,0.91,0
Newfoundland,2016,2016,11,18,369,3296.1339,65,470,NED,0.33,0.203,0.34,5.99,0.04,0
Newfoundland,2016,2016,11,18,370,4527.468,66,470,NED,0.07,0.076,0.94,0.09,0,0
Newfoundland,2016,2016,11,18,364,9662.0283,67,470,NED,0.03,0.154,0.45,0,0,0
Newfoundland,2016,2016,11,18,364,9662.0283,68,470,NED,0,0.36656649225369,1.11,0,0,0
Newfoundland,2016,2016,11,19,364,9662.0283,69,470,NED,0,0.137169465511183,0.49,0,0,0
Newfoundland,2016,2016,11,11,384,3841.488,7,470,NED,0,0,2.58,0,0,0
Newfoundland,2016,2016,11,19,348,7271.388,70,470,NED,0.23,0.0769622897938713,0.21,0.02,0.01,0
Newfoundland,2016,2016,11,19,365,3570.5259,71,470,NED,0.07,0.228639669564968,8.57,0.01,0,0
Newfoundland,2016,2016,11,19,366,4781.2806,72,470,NED,0.14,1.47085063915787,34.13,0.4,0,0
Newfoundland,2016,2016,11,19,348,7271.388,73,470,NED,0.24,0.268473088324093,28.58,0.97,0,0
Newfoundland,2016,2016,11,19,365,3570.5259,74,470,NED,1.15,0.342910281799225,31.32,0.23,0,0
Newfoundland,2016,2016,11,19,365,3570.5259,75,470,NED,0.47,0.334211831392223,8.11,0.02,0,0
Newfoundland,2016,2016,11,19,368,1145.5866,76,470,NED,0.88,0.011,24.7,3.66,6.48,0
Newfoundland,2016,2016,11,20,736,600.2325,78,470,NED,0,0,0,16,10.13,0
Newfoundland,2016,2016,11,20,368,1145.5866,79,470,NED,0.65,0.0230081901180957,77.24,7.43,5.03,0
Newfoundland,2016,2016,11,11,384,3841.488,8,470,NED,0,0.262028873962345,1.98,0,0,0
Newfoundland,2016,2016,11,20,736,600.2325,80,470,NED,0,0.01,0,2.53,7.08,0
Newfoundland,2016,2016,11,20,735,932.9328,81,470,NED,0,0,0,7.92,39.75,0
Newfoundland,2016,2016,11,20,366,4781.2806,82,470,NED,1.58,0.008,98.39,1.95,5.04,0
Newfoundland,2016,2016,11,20,366,4781.2806,83,470,NED,0.53,0.014,63.76,5.26,2.78,0
Newfoundland,2016,2016,11,21,346,2966.8635,84,470,NED,3.78,0,96.93,10.46,0.82,0
Newfoundland,2016,2016,11,21,346,2966.8635,85,470,NED,8.15,0.225587024083807,102.44,15.15,77.35,0
Newfoundland,2016,2016,11,21,346,2966.8635,87,470,NED,6.66,0.0246522432306336,148.38,6.86,6.93,0
Newfoundland,2016,2016,11,21,366,4781.2806,88,470,NED,1.93,0.021,4.13,0,0,0
Newfoundland,2016,2016,11,11,390,5079.6819,9,470,NED,0,0.243710719532548,0.31,0.02,0,0
Newfoundland,2016,2016,11,23,328,5210.0181,1,471,NED,0,0,0,0,0,0
Newfoundland,2016,2016,11,26,350,7103.3229,10,471,NED,0,0.012,4.54,0,0,0
Newfoundland,2016,2016,11,26,350,7103.3229,12,471,NED,0,0.3571794059346,0.7,0,0.35,0
Newfoundland,2016,2016,11,26,350,7103.3229,13,471,NED,0,0.0770084187102863,2.04,0,0,0
Newfoundland,2016,2016,11,26,350,7103.3229,14,471,NED,0,0.098,0.76,0,0,0
Newfoundland,2016,2016,11,26,363,6105.222,15,471,NED,0,0.022,2.95,0,0,0
Newfoundland,2016,2016,11,26,363,6105.222,16,471,NED,0,0.0148015975109884,0.04,0,0,0
Newfoundland,2016,2016,11,27,363,6105.222,17,471,NED,0,0,0.08,0,0,0
Newfoundland,2016,2016,11,27,372,8437.554,18,471,NED,0,0.385042093551431,72.08,0,0,0
Newfoundland,2016,2016,11,27,363,6105.222,19,471,NED,0,1.18,1.18,0,0,0
Newfoundland,2016,2016,11,24,328,5210.0181,2,471,NED,0.05,0.100788117719688,0.38,0,0,0
Newfoundland,2016,2016,11,27,363,6105.222,20,471,NED,0,1.52188619820248,14.47,0,0,0
Newfoundland,2016,2016,11,27,364,9662.0283,21,471,NED,0.04,0,0,0,0,0
Newfoundland,2016,2016,11,27,364,9662.0283,22,471,NED,0,0,7.11,0,0,0
Newfoundland,2016,2016,11,28,343,1800.6975,23,471,NED,0,0.012,5.82,0,0,0
Newfoundland,2016,2016,11,28,348,7271.388,24,471,NED,0,0.0384900112456693,5.38,0,0,0
Newfoundland,2016,2016,11,29,349,7250.8086,25,471,NED,0.46,0.0829662001912342,1.94,0,0,0
Newfoundland,2016,2016,11,29,349,7250.8086,26,471,NED,0.28,0.134295300582019,4.35,0,0,0
Newfoundland,2016,2016,11,29,349,7250.8086,27,471,NED,0,0.0290302778120793,0.22,0,0,0
Newfoundland,2016,2016,11,29,349,7250.8086,28,471,NED,0,0,2.1,0.01,0.04,0
Newfoundland,2016,2016,11,29,364,9662.0283,29,471,NED,0,0.0370302778120793,1.98,0,0,0
Newfoundland,2016,2016,11,24,328,5210.0181,3,471,NED,0.04,0.0663565528031104,0,0.28,0,0
Newfoundland,2016,2016,11,29,364,9662.0283,30,471,NED,0,0,0,0,0,0
Newfoundland,2016,2016,11,29,364,9662.0283,31,471,NED,0,0,0.37,0,0,0
Newfoundland,2016,2016,12,3,348,7271.388,32,471,NED,0,0.0216184980080598,0.74,0.07,0,0
Newfoundland,2016,2016,12,3,348,7271.388,33,471,NED,0,0.165211063637395,0.03,0.15,0,0
Newfoundland,2016,2016,12,3,348,7271.388,34,471,NED,0.15,0.241351179385719,1.85,0.1,0.01,0
Newfoundland,2016,2016,12,4,348,7271.388,35,471,NED,0.27,0.0698492416921631,9.86,0.25,0,0
Newfoundland,2016,2016,12,4,347,3371.5917,36,471,NED,0.2,1.66418781054528,1.45,0.57,0,0
Newfoundland,2016,2016,12,5,344,5426.1018,37,471,NED,1.3,0.007,24.15,0.09,0.02,0
Newfoundland,2016,2016,12,5,344,5426.1018,38,471,NED,1.23,0.136903692713405,10.13,0.01,0,0
Newfoundland,2016,2016,12,5,344,5426.1018,39,471,NED,0.96,0.0405029648593965,8.5,0.48,0.02,0
Newfoundland,2016,2016,11,24,328,5210.0181,4,471,NED,0,0,0.09,0.06,0,0
Newfoundland,2016,2016,11,24,341,5398.6626,6,471,NED,0,0,1.81,0,0,0
Newfoundland,2016,2016,11,25,341,5398.6626,7,471,NED,0.2,0.066,0.74,0,0,0
Newfoundland,2016,2016,11,25,341,5398.6626,8,471,NED,0.4,0.008,0.2,0.06,0,0
Newfoundland,2016,2016,11,25,350,7103.3229,9,471,NED,0,0,8.14,0,0.01,0
Newfoundland,2016,2016,12,8,344,5426.1018,1,472,NED,13.83,0.0862713685778279,9.57,4.36,0.45,0
Newfoundland,2016,2016,12,9,628,3721.4415,12,472,NED,12.8,0.141094152666073,30.43,9.5,0.88,0
Newfoundland,2016,2016,12,9,627,4304.5245,13,472,NED,18.35,0.172701466467605,1.58,33.47,0.66,0
Newfoundland,2016,2016,12,10,627,4304.5245,14,472,NED,3.64,0,0.77,7.04,0.05,0
Newfoundland,2016,2016,12,11,627,4304.5245,15,472,NED,8.48,0.0764095413946363,21.7,140.28,0.37,0
Newfoundland,2016,2016,12,11,627,4304.5245,16,472,NED,16.33,0.0198264594526355,15.51,109.82,0,0
Newfoundland,2016,2016,12,11,626,3817.4787,17,472,NED,31.81,3.44377020939993,8.34,69.88,0.19,0
Newfoundland,2016,2016,12,11,626,3817.4787,18,472,NED,35.32,0.154000819105196,5.52,79.94,0.16,0
Newfoundland,2016,2016,12,11,626,3817.4787,19,472,NED,11.81,0.0191414153150637,20.6,9.1,1.51,0
Newfoundland,2016,2016,12,8,345,4911.6168,2,472,NED,24.3,0.180149939613389,79.69,0.83,0.62,0
Newfoundland,2016,2016,12,12,621,8705.0862,20,472,NED,25.15,0.480400832940097,1.29,8.74,0.18,0
Newfoundland,2016,2016,12,12,621,8705.0862,21,472,NED,28.35,0.111444309460404,5.34,3.99,0.22,0
Newfoundland,2016,2016,12,12,621,8705.0862,22,472,NED,31.58,0.117677397226021,1.48,6.32,0.18,0
Newfoundland,2016,2016,12,12,621,8705.0862,23,472,NED,82.48,0.0846420989304097,1.8,5.04,2.52,0
Newfoundland,2016,2016,12,13,626,3817.4787,24,472,NED,44.95,1.02233978477237,6.91,125.48,0.36,0
Newfoundland,2016,2016,12,13,626,3817.4787,25,472,NED,13.35,0.601728227180728,17.48,70.62,1.7,0
Newfoundland,2016,2016,12,13,635,4369.6926,26,472,NED,13.84,0.243504295368928,0.9,2.4,2.2,0
Newfoundland,2016,2016,12,13,635,4369.6926,27,472,NED,10.97,0.103697963863645,1.96,3.09,0.09,0
Newfoundland,2016,2016,12,13,635,4369.6926,28,472,NED,16.1,0.0944712968746832,1.04,1.33,1.5,0
Newfoundland,2016,2016,12,13,634,5333.4945,29,472,NED,26.09,0.084591898408761,0,1.37,0.11,0
Newfoundland,2016,2016,12,8,344,5426.1018,3,472,NED,4.25,0.035897312324177,2.17,0,0.06,0
Newfoundland,2016,2016,12,13,630,1138.7268,30,472,NED,74.76,0.228397228879364,1.96,25.75,3.02,0
Newfoundland,2016,2016,12,13,630,1138.7268,31,472,NED,42.33,0.0588445171867227,9.22,62.74,1,0
Newfoundland,2016,2016,12,14,631,4530.8979,32,472,NED,28.13,0.00171561293761723,0.8,99.5,5.14,0
Newfoundland,2016,2016,12,14,631,4530.8979,33,472,NED,10.4,0.0640810793379702,0.92,223.83,12.03,0
Newfoundland,2016,2016,12,14,633,7089.6033,34,472,NED,147.91,0.0524572234095066,0.54,28.44,3.45,0
Newfoundland,2016,2016,12,14,631,4530.8979,36,472,NED,38.34,0,7.15,80.96,21.95,0
Newfoundland,2016,2016,12,14,631,4530.8979,37,472,NED,18.45,0,18.71,50.5,8.75,0
Newfoundland,2016,2016,12,14,634,5333.4945,38,472,NED,35.4,0.826995424300814,0.4,7.24,0.13,0
Newfoundland,2016,2016,12,14,639,5017.9437,39,472,NED,0,0.00530255165438835,1620.81,1.55,14.27,0
Newfoundland,2016,2016,12,8,345,4911.6168,4,472,NED,4.17,0.200173994922622,2.77,0.29,0.38,0
Newfoundland,2016,2016,12,15,636,4990.5045,40,472,NED,1.42,0.0139745567706899,114.99,0.06,18.92,0
Newfoundland,2016,2016,12,8,345,4911.6168,5,472,NED,2.47,0.196935998759198,21.89,11.3,0.4,0
Newfoundland,2016,2016,12,8,347,3371.5917,6,472,NED,0.64,0.0826588480087329,5.24,0,0.53,0
Newfoundland,2016,2016,12,8,347,3371.5917,7,472,NED,2.03,0.0201543373675891,0.62,0.63,0.04,0
Newfoundland,2016,2016,12,9,366,4781.2806,8,472,NED,24.42,0.0407569984486328,0.76,0.76,0.2,0
Newfoundland,2016,2016,12,9,345,4911.6168,9,472,NED,11.52,0.00126772563823407,26.16,5.39,0.37,0
Newfoundland,2016,2016,4,2,782,627.6717,1,157,TEL,0,0.0414464118056564,0.69,0,0,2.18
Newfoundland,2016,2016,4,3,781,1529.7354,10,157,TEL,0,1.97463342001789,0.06,0.06,0,0
Newfoundland,2016,2016,4,3,781,1529.7354,11,157,TEL,0,0.0677696458570006,0,0.01,0,0.5
Newfoundland,2016,2016,4,5,314,3340.7226,12,157,TEL,0,0,0,0,0,520.96
Newfoundland,2016,2016,4,5,320,4527.468,13,157,TEL,0,0,2,0,0,0.06
Newfoundland,2016,2016,4,5,706,1632.6324,14,157,TEL,0,0,1.06,0,4.79,0.1
Newfoundland,2016,2016,4,5,712,2507.2569,15,157,TEL,0.14,0,0,0.94,99.74,0
Newfoundland,2016,2016,4,6,712,2507.2569,16,157,TEL,0,0.00642832461310179,1.53,0,108.71,0
Newfoundland,2016,2016,4,6,712,2507.2569,17,157,TEL,0.29,0,0,0,42.54,0
Newfoundland,2016,2016,4,6,713,2918.8449,18,157,TEL,0,0,0,12.32,52.83,0.02
Newfoundland,2016,2016,4,6,713,2918.8449,19,157,TEL,0,0,0,4.35,44.64,0.03
Newfoundland,2016,2016,4,2,783,785.4471,2,157,TEL,0,0,0.15,0,0,0.1
Newfoundland,2016,2016,4,7,713,2918.8449,20,157,TEL,0.44,0,0,5.97,31.31,0.08
Newfoundland,2016,2016,4,7,713,2918.8449,21,157,TEL,0,0,0.38,4.67,77.05,0
Newfoundland,2016,2016,4,7,713,2918.8449,22,157,TEL,0,0,0,10.31,48.28,0
Newfoundland,2016,2016,4,7,714,3683.7126,23,157,TEL,0.12,0,0,3.61,31.3,0.02
Newfoundland,2016,2016,4,7,714,3683.7126,24,157,TEL,0,0,0,1.93,34.07,0.02
Newfoundland,2016,2016,4,7,714,3683.7126,25,157,TEL,0.16,0,0,7.44,84.14,0
Newfoundland,2016,2016,4,7,309,1015.2504,26,157,TEL,0,0,835.27,0.06,52.53,4.79
Newfoundland,2016,2016,4,7,310,583.083,27,157,TEL,0,0,1.67,0,5.53,0.13
Newfoundland,2016,2016,4,8,297,521.3448,28,157,TEL,0,0,7.52,0,2.04,32.95
Newfoundland,2016,2016,4,8,298,586.5129,29,157,TEL,0,0,0,0,2.55,1.04
Newfoundland,2016,2016,4,2,780,1382.2497,3,157,TEL,2.64,1.43147917291079,0.42,6.4,0,42.46
Newfoundland,2016,2016,4,8,299,727.1388,30,157,TEL,0,0,0.09,0.58,21.34,1.56
Newfoundland,2016,2016,4,8,299,727.1388,31,157,TEL,0,0,1.32,0.43,3.71,1.03
Newfoundland,2016,2016,4,8,297,521.3448,32,157,TEL,0,0,5.72,0,0.01,6.51
Newfoundland,2016,2016,4,8,298,586.5129,33,157,TEL,0.24,0,5.05,0.91,1.59,17.31
Newfoundland,2016,2016,4,8,295,716.8491,34,157,TEL,0,0,14.31,0,0.5,3.56
Newfoundland,2016,2016,4,8,296,243.5229,35,157,TEL,12.64,0.0588445171867227,15.47,43.13,1.35,19.17
Newfoundland,2016,2016,4,8,296,243.5229,37,157,TEL,61.18,0.252416551776616,11.4,17.69,0.38,53.96
Newfoundland,2016,2016,4,9,295,716.8491,38,157,TEL,2.52,0.0592949948840896,3.81,1.23,0,1.05
Newfoundland,2016,2016,4,9,294,463.0365,39,157,TEL,0,0,1.83,0,0,0
Newfoundland,2016,2016,4,2,779,1447.4178,4,157,TEL,2.52,0.905241343220131,0.14,3.59,0,95.09
Newfoundland,2016,2016,4,9,294,463.0365,40,157,TEL,0,0,2.77,0,0,0
Newfoundland,2016,2016,4,9,293,545.3541,41,157,TEL,0,0,0.19,0,0,0
Newfoundland,2016,2016,4,9,322,5374.6533,42,157,TEL,0,0,0.03,0.06,0,0.01
Newfoundland,2016,2016,4,9,322,5374.6533,43,157,TEL,0,0.0122207423259939,0.26,0,0,0
Newfoundland,2016,2016,4,9,322,5374.6533,44,157,TEL,0,0.0098918396802745,1.7,0,0,9.7
Newfoundland,2016,2016,4,9,322,5374.6533,45,157,TEL,0,0.0326584188208614,0.15,0,0.01,8.51
Newfoundland,2016,2016,4,9,322,5374.6533,46,157,TEL,0,0.329395683625205,0.01,0,0,5.84
Newfoundland,2016,2016,4,9,322,5374.6533,47,157,TEL,0,0.0997069406507816,0.51,0,0,2.52
Newfoundland,2016,2016,4,10,322,5374.6533,48,157,TEL,0,0.28363367275756,0.72,0,0.01,0.76
Newfoundland,2016,2016,4,10,322,5374.6533,49,157,TEL,0,0.0427234175628304,0.25,0,0,5.52
Newfoundland,2016,2016,4,3,779,1447.4178,5,157,TEL,1.58,0.281846467530279,0.17,0.59,0,104.63
Newfoundland,2016,2016,4,10,324,1694.3706,50,157,TEL,0,0.00581291119743102,0,0,0,0.23
Newfoundland,2016,2016,4,10,324,1694.3706,51,157,TEL,0,0.0139991148992577,0.59,0,0,0.05
Newfoundland,2016,2016,4,10,325,3237.8256,52,157,TEL,0,0.0120645124826091,0.23,0,0,1.05
Newfoundland,2016,2016,4,10,323,2387.2104,53,157,TEL,0.44,0.0635280486398392,0.3,0.5,0,9.5
Newfoundland,2016,2016,4,10,322,5374.6533,54,157,TEL,0,0.53425334790094,0,0,0,8.91
Newfoundland,2016,2016,4,11,322,5374.6533,55,157,TEL,0,0.118537196043669,0.16,0,0.03,1.51
Newfoundland,2016,2016,4,11,320,4527.468,56,157,TEL,0,0,0,0,0,0
Newfoundland,2016,2016,4,11,321,4078.1511,57,157,TEL,0,0,1.05,0,0,161.08
Newfoundland,2016,2016,4,11,321,4078.1511,58,157,TEL,0,0,0,0,0,1.76
Newfoundland,2016,2016,4,11,321,4078.1511,59,157,TEL,0,0,0,0,0,63.43
Newfoundland,2016,2016,4,3,779,1447.4178,6,157,TEL,2.18,0.349319005871057,0.45,4.56,0,9.27
Newfoundland,2016,2016,4,11,321,4078.1511,60,157,TEL,0,0,0,0,0,0.23
Newfoundland,2016,2016,4,11,321,4078.1511,61,157,TEL,0,0.0378834110469743,0.04,0,0,0.07
Newfoundland,2016,2016,4,11,323,2387.2104,62,157,TEL,0,0.117689034373445,0.11,0,0,2.71
Newfoundland,2016,2016,4,11,321,4078.1511,63,157,TEL,0,0,0,0,0,37.16
Newfoundland,2016,2016,4,11,320,4527.468,64,157,TEL,0,0,0,0,0,0
Newfoundland,2016,2016,4,11,321,4078.1511,65,157,TEL,0,0,0.11,0,0,0.29
Newfoundland,2016,2016,4,3,781,1529.7354,7,157,TEL,0,0.00847621520419208,0.73,0,0.01,0.72
Newfoundland,2016,2016,4,3,781,1529.7354,8,157,TEL,0,0.867793947981129,0.22,0,0,3.84
Newfoundland,2016,2016,4,3,293,545.3541,9,157,TEL,0,0.0245325169461202,0.28,0,0.01,0.04
